image,top1,top3
0066409.png,5,"[5, 3, 2]"
0066421.png,5,"[5, 3, 1]"
0066425.png,5,"[5, 6, 3]"
0066431.png,5,"[5, 3, 6]"
0066439.png,5,"[5, 3, 7]"
0066442.png,5,"[5, 3, 6]"
0066446.png,5,"[5, 9, 3]"
0066450.png,5,"[5, 3, 2]"
0066451.png,7,"[7, 5, 3]"
0066455.png,5,"[5, 3, 6]"
0066463.png,5,"[5, 3, 8]"
0066469.png,5,"[5, 8, 3]"
0066473.png,5,"[5, 1, 3]"
0066474.png,5,"[5, 8, 3]"
0066477.png,5,"[5, 9, 8]"
0066478.png,5,"[5, 3, 1]"
0066485.png,5,"[5, 6, 3]"
0066490.png,5,"[5, 6, 9]"
0066499.png,5,"[5, 3, 4]"
0066505.png,5,"[5, 3, 7]"
0066508.png,5,"[5, 6, 8]"
0066512.png,5,"[5, 3, 4]"
0066513.png,5,"[5, 3, 6]"
0066514.png,5,"[5, 3, 2]"
0066517.png,5,"[5, 4, 3]"
0066518.png,0,"[0, 3, 2]"
0066520.png,5,"[5, 6, 7]"
0066521.png,5,"[5, 6, 3]"
0066522.png,5,"[5, 3, 6]"
0066535.png,1,"[1, 5, 3]"
0066536.png,5,"[5, 3, 6]"
0066537.png,5,"[5, 3, 7]"
0066538.png,5,"[5, 3, 8]"
0066544.png,5,"[5, 3, 6]"
0066550.png,5,"[5, 3, 6]"
0066556.png,5,"[5, 3, 6]"
0066563.png,5,"[5, 3, 6]"
0066566.png,5,"[5, 3, 6]"
0066570.png,5,"[5, 6, 3]"
0066572.png,5,"[5, 3, 6]"
0066575.png,5,"[5, 3, 6]"
0066578.png,5,"[5, 8, 6]"
0066586.png,5,"[5, 3, 6]"
0066588.png,5,"[5, 3, 6]"
0066609.png,5,"[5, 6, 3]"
0066610.png,5,"[5, 3, 6]"
0066642.png,5,"[5, 6, 3]"
0066670.png,5,"[5, 8, 9]"
0066677.png,5,"[5, 3, 2]"
0066680.png,5,"[5, 3, 8]"
0066682.png,5,"[5, 3, 6]"
0066697.png,5,"[5, 3, 6]"
0066703.png,5,"[5, 3, 6]"
0066713.png,5,"[5, 2, 3]"
0066721.png,2,"[2, 3, 5]"
0066726.png,5,"[5, 6, 9]"
0066727.png,5,"[5, 6, 3]"
0066743.png,5,"[5, 3, 8]"
0066749.png,5,"[5, 6, 3]"
0066751.png,5,"[5, 6, 3]"
0066752.png,5,"[5, 3, 6]"
0066753.png,5,"[5, 3, 6]"
0066754.png,5,"[5, 7, 2]"
0066763.png,5,"[5, 6, 3]"
0066767.png,5,"[5, 6, 9]"
0066772.png,5,"[5, 3, 2]"
0066779.png,5,"[5, 3, 6]"
0066781.png,5,"[5, 2, 3]"
0066782.png,5,"[5, 3, 9]"
0066783.png,5,"[5, 3, 2]"
0066786.png,5,"[5, 3, 2]"
0066787.png,5,"[5, 3, 6]"
0066795.png,5,"[5, 3, 6]"
0066812.png,5,"[5, 3, 2]"
0066813.png,5,"[5, 3, 2]"
0066821.png,5,"[5, 3, 6]"
0066822.png,5,"[5, 3, 6]"
0066824.png,5,"[5, 3, 6]"
0066825.png,5,"[5, 6, 3]"
0066830.png,5,"[5, 3, 2]"
0066834.png,5,"[5, 2, 8]"
0066849.png,5,"[5, 3, 6]"
0066857.png,5,"[5, 3, 6]"
0066866.png,5,"[5, 3, 6]"
0066867.png,5,"[5, 3, 6]"
0066872.png,5,"[5, 6, 4]"
0066873.png,5,"[5, 3, 4]"
0066874.png,5,"[5, 3, 2]"
0066877.png,5,"[5, 3, 2]"
0066885.png,5,"[5, 3, 6]"
0066887.png,5,"[5, 7, 2]"
0066889.png,5,"[5, 3, 2]"
0066891.png,5,"[5, 8, 3]"
0066904.png,5,"[5, 3, 8]"
0066907.png,5,"[5, 3, 6]"
0066911.png,5,"[5, 9, 6]"
0066937.png,5,"[5, 3, 6]"
0066970.png,5,"[5, 7, 9]"
0066973.png,5,"[5, 7, 6]"
0066974.png,3,"[3, 5, 8]"
0066975.png,5,"[5, 3, 6]"
0066976.png,5,"[5, 9, 8]"
0066984.png,5,"[5, 7, 8]"
0066985.png,5,"[5, 7, 1]"
0066987.png,5,"[5, 6, 8]"
0066998.png,5,"[5, 6, 8]"
0067001.png,5,"[5, 8, 6]"
0067008.png,5,"[5, 3, 8]"
0067017.png,5,"[5, 6, 3]"
0067019.png,5,"[5, 3, 9]"
0067021.png,5,"[5, 6, 3]"
0067038.png,5,"[5, 6, 3]"
0067047.png,5,"[5, 8, 2]"
0067051.png,5,"[5, 2, 0]"
0067068.png,5,"[5, 3, 7]"
0067071.png,5,"[5, 3, 6]"
0067072.png,5,"[5, 8, 3]"
0067090.png,5,"[5, 3, 6]"
0067092.png,5,"[5, 4, 3]"
0067102.png,5,"[5, 3, 9]"
0067107.png,3,"[3, 5, 9]"
0067112.png,5,"[5, 3, 6]"
0067117.png,5,"[5, 8, 3]"
0067123.png,5,"[5, 3, 7]"
0067132.png,5,"[5, 3, 2]"
0067139.png,5,"[5, 9, 6]"
0067141.png,5,"[5, 6, 3]"
0067145.png,5,"[5, 7, 3]"
0067146.png,5,"[5, 8, 6]"
0067155.png,5,"[5, 3, 2]"
0067156.png,5,"[5, 6, 3]"
0067172.png,5,"[5, 6, 8]"
0067175.png,5,"[5, 3, 2]"
0067178.png,5,"[5, 3, 2]"
0067181.png,5,"[5, 3, 2]"
0067185.png,5,"[5, 7, 3]"
0067200.png,5,"[5, 9, 3]"
0067201.png,5,"[5, 3, 4]"
0067202.png,5,"[5, 3, 2]"
0067205.png,5,"[5, 8, 3]"
0067209.png,5,"[5, 7, 3]"
0067214.png,5,"[5, 8, 6]"
0067218.png,5,"[5, 6, 3]"
0067224.png,5,"[5, 2, 3]"
0067236.png,5,"[5, 8, 3]"
0067237.png,5,"[5, 6, 4]"
0067243.png,5,"[5, 3, 7]"
0067244.png,3,"[3, 5, 2]"
0067246.png,5,"[5, 7, 6]"
0067255.png,5,"[5, 6, 9]"
0067264.png,5,"[5, 2, 6]"
0067273.png,5,"[5, 6, 3]"
0067274.png,5,"[5, 3, 7]"
0067285.png,5,"[5, 3, 8]"
0067287.png,5,"[5, 6, 9]"
0067288.png,5,"[5, 6, 3]"
0067296.png,5,"[5, 3, 6]"
0067308.png,5,"[5, 3, 9]"
0067310.png,5,"[5, 6, 3]"
0067312.png,5,"[5, 2, 3]"
0067314.png,5,"[5, 3, 9]"
0067317.png,5,"[5, 3, 6]"
0067318.png,5,"[5, 3, 2]"
0067324.png,5,"[5, 3, 6]"
0067325.png,5,"[5, 6, 3]"
0067334.png,5,"[5, 6, 3]"
0067340.png,5,"[5, 3, 6]"
0067342.png,5,"[5, 3, 6]"
0067345.png,5,"[5, 3, 1]"
0067346.png,5,"[5, 3, 8]"
0067348.png,5,"[5, 4, 6]"
0067363.png,5,"[5, 7, 3]"
0067366.png,5,"[5, 6, 3]"
0067369.png,5,"[5, 2, 4]"
0067371.png,5,"[5, 3, 6]"
0067374.png,8,"[8, 5, 6]"
0067380.png,5,"[5, 3, 6]"
0067385.png,5,"[5, 3, 6]"
0067390.png,5,"[5, 3, 9]"
0067391.png,5,"[5, 3, 2]"
0067392.png,5,"[5, 3, 4]"
0067393.png,5,"[5, 3, 6]"
0067401.png,5,"[5, 9, 8]"
0067407.png,5,"[5, 3, 6]"
0067409.png,5,"[5, 3, 6]"
0067416.png,5,"[5, 3, 6]"
0067419.png,5,"[5, 3, 6]"
0067423.png,5,"[5, 3, 9]"
0067424.png,5,"[5, 3, 6]"
0067426.png,5,"[5, 3, 6]"
0067433.png,5,"[5, 3, 2]"
0067436.png,5,"[5, 2, 7]"
0067443.png,5,"[5, 3, 8]"
0067449.png,5,"[5, 3, 2]"
0067453.png,5,"[5, 6, 7]"
0067456.png,5,"[5, 3, 9]"
0067458.png,5,"[5, 3, 7]"
0067463.png,5,"[5, 6, 3]"
0067466.png,5,"[5, 9, 3]"
0067476.png,5,"[5, 6, 3]"
0067478.png,5,"[5, 3, 8]"
0067481.png,5,"[5, 3, 9]"
0067484.png,5,"[5, 8, 2]"
0067487.png,5,"[5, 3, 1]"
0067488.png,5,"[5, 3, 8]"
0067492.png,5,"[5, 6, 8]"
0067506.png,5,"[5, 8, 3]"
0067513.png,5,"[5, 8, 3]"
0067514.png,5,"[5, 1, 3]"
0067516.png,5,"[5, 3, 6]"
0067517.png,5,"[5, 3, 7]"
0067519.png,5,"[5, 1, 2]"
0067522.png,7,"[7, 5, 2]"
0067523.png,7,"[7, 5, 2]"
0067524.png,5,"[5, 1, 7]"
0067535.png,5,"[5, 3, 4]"
0067541.png,5,"[5, 3, 7]"
0067545.png,5,"[5, 3, 6]"
0067547.png,5,"[5, 6, 3]"
0067549.png,5,"[5, 3, 6]"
0067553.png,5,"[5, 3, 6]"
0067563.png,5,"[5, 3, 8]"
0067570.png,5,"[5, 4, 6]"
0067571.png,5,"[5, 6, 4]"
0067573.png,5,"[5, 3, 1]"
0067576.png,5,"[5, 8, 6]"
0067577.png,5,"[5, 8, 2]"
0067581.png,5,"[5, 6, 9]"
0067583.png,5,"[5, 2, 6]"
0067587.png,5,"[5, 8, 6]"
0067592.png,5,"[5, 3, 4]"
0067608.png,5,"[5, 3, 4]"
0067610.png,5,"[5, 3, 6]"
0067611.png,5,"[5, 3, 7]"
0067616.png,5,"[5, 3, 6]"
0067618.png,5,"[5, 8, 3]"
0067624.png,5,"[5, 3, 8]"
0067625.png,5,"[5, 6, 3]"
0067627.png,5,"[5, 3, 6]"
0067629.png,5,"[5, 3, 7]"
0067634.png,5,"[5, 6, 3]"
0067635.png,5,"[5, 6, 3]"
0067641.png,5,"[5, 8, 3]"
0067642.png,5,"[5, 2, 3]"
0067644.png,5,"[5, 2, 8]"
0067655.png,2,"[2, 5, 7]"
0067656.png,5,"[5, 6, 8]"
0067657.png,5,"[5, 8, 6]"
0067659.png,8,"[8, 5, 2]"
0067660.png,5,"[5, 8, 6]"
0067662.png,5,"[5, 3, 6]"
0067664.png,5,"[5, 3, 6]"
0067665.png,5,"[5, 3, 7]"
0067678.png,5,"[5, 8, 2]"
0067680.png,5,"[5, 2, 3]"
0067681.png,5,"[5, 3, 2]"
0067686.png,5,"[5, 3, 6]"
0067692.png,5,"[5, 3, 6]"
0067699.png,5,"[5, 3, 6]"
0067705.png,5,"[5, 3, 7]"
0067707.png,5,"[5, 3, 7]"
0067712.png,5,"[5, 3, 7]"
0067719.png,5,"[5, 3, 2]"
0067720.png,5,"[5, 3, 7]"
0067723.png,5,"[5, 6, 3]"
0067725.png,5,"[5, 8, 6]"
0067738.png,5,"[5, 3, 4]"
0067739.png,5,"[5, 3, 4]"
0067753.png,5,"[5, 6, 9]"
0067755.png,5,"[5, 2, 3]"
0067756.png,5,"[5, 8, 3]"
0067770.png,5,"[5, 3, 8]"
0067777.png,5,"[5, 3, 8]"
0067784.png,5,"[5, 6, 9]"
0067790.png,3,"[3, 5, 2]"
0067792.png,5,"[5, 3, 6]"
0067794.png,5,"[5, 7, 6]"
0067795.png,5,"[5, 6, 9]"
0067796.png,5,"[5, 3, 8]"
0067797.png,5,"[5, 3, 8]"
0067798.png,5,"[5, 3, 7]"
0067814.png,5,"[5, 6, 3]"
0067823.png,5,"[5, 3, 8]"
0067836.png,5,"[5, 8, 2]"
0067842.png,5,"[5, 3, 6]"
0067843.png,5,"[5, 3, 6]"
0067853.png,5,"[5, 3, 8]"
0067854.png,5,"[5, 3, 4]"
0067856.png,5,"[5, 8, 3]"
0067858.png,5,"[5, 3, 6]"
0067863.png,5,"[5, 8, 9]"
0067872.png,5,"[5, 3, 2]"
0067873.png,5,"[5, 3, 2]"
0067892.png,5,"[5, 3, 7]"
0067895.png,5,"[5, 3, 7]"
0067897.png,5,"[5, 3, 7]"
0067916.png,5,"[5, 3, 2]"
0067927.png,5,"[5, 3, 6]"
0067935.png,5,"[5, 3, 6]"
0067940.png,5,"[5, 6, 3]"
0067947.png,5,"[5, 3, 6]"
0067949.png,5,"[5, 2, 6]"
0067951.png,5,"[5, 8, 2]"
0067952.png,5,"[5, 2, 6]"
0067953.png,5,"[5, 3, 7]"
0067959.png,5,"[5, 2, 3]"
0067962.png,5,"[5, 6, 3]"
0067969.png,3,"[3, 2, 7]"
0067970.png,3,"[3, 5, 2]"
0067971.png,3,"[3, 7, 2]"
0067974.png,5,"[5, 3, 8]"
0067977.png,5,"[5, 3, 2]"
0067979.png,5,"[5, 2, 7]"
0067981.png,5,"[5, 7, 4]"
0067988.png,5,"[5, 3, 6]"
0067992.png,5,"[5, 6, 3]"
0067997.png,5,"[5, 7, 3]"
0068005.png,5,"[5, 3, 6]"
0068006.png,5,"[5, 3, 6]"
0068010.png,5,"[5, 3, 6]"
0068013.png,5,"[5, 6, 3]"
0068014.png,5,"[5, 3, 6]"
0068015.png,5,"[5, 3, 6]"
0068017.png,5,"[5, 6, 3]"
0068021.png,5,"[5, 3, 8]"
0068023.png,5,"[5, 3, 1]"
0068034.png,5,"[5, 3, 6]"
0068060.png,5,"[5, 7, 1]"
0068064.png,6,"[6, 5, 7]"
0068078.png,5,"[5, 6, 9]"
0068083.png,5,"[5, 3, 6]"
0068093.png,5,"[5, 3, 6]"
0068096.png,5,"[5, 2, 8]"
0068100.png,5,"[5, 3, 2]"
0068116.png,5,"[5, 3, 8]"
0068118.png,5,"[5, 9, 3]"
0068119.png,5,"[5, 3, 2]"
0068123.png,5,"[5, 6, 3]"
0068124.png,5,"[5, 3, 8]"
0068125.png,5,"[5, 3, 7]"
0068126.png,5,"[5, 3, 7]"
0068133.png,5,"[5, 3, 6]"
0068134.png,5,"[5, 6, 8]"
0068135.png,5,"[5, 3, 6]"
0068136.png,5,"[5, 3, 6]"
0068137.png,5,"[5, 3, 7]"
0068141.png,5,"[5, 3, 6]"
0068146.png,5,"[5, 8, 9]"
0068153.png,5,"[5, 3, 6]"
0068157.png,2,"[2, 3, 5]"
0068162.png,5,"[5, 2, 3]"
0068165.png,5,"[5, 3, 6]"
0068169.png,5,"[5, 6, 9]"
0068170.png,5,"[5, 6, 9]"
0068171.png,5,"[5, 3, 2]"
0068178.png,5,"[5, 2, 3]"
0068179.png,5,"[5, 3, 2]"
0068185.png,5,"[5, 3, 6]"
0068191.png,5,"[5, 2, 3]"
0068193.png,5,"[5, 1, 3]"
0068194.png,5,"[5, 8, 3]"
0068195.png,5,"[5, 3, 4]"
0068198.png,5,"[5, 9, 3]"
0068204.png,5,"[5, 3, 7]"
0068206.png,3,"[3, 5, 4]"
0068212.png,5,"[5, 3, 8]"
0068226.png,5,"[5, 3, 8]"
0068234.png,8,"[8, 6, 9]"
0068238.png,5,"[5, 7, 9]"
0068241.png,5,"[5, 3, 8]"
0068242.png,5,"[5, 7, 6]"
0068259.png,5,"[5, 3, 8]"
0068261.png,5,"[5, 3, 6]"
0068267.png,5,"[5, 6, 2]"
0068280.png,5,"[5, 3, 6]"
0068300.png,5,"[5, 8, 2]"
0068306.png,3,"[3, 8, 5]"
0068314.png,5,"[5, 6, 3]"
0068317.png,5,"[5, 3, 6]"
0068323.png,5,"[5, 2, 7]"
0068337.png,5,"[5, 3, 6]"
0068347.png,5,"[5, 3, 6]"
0068348.png,5,"[5, 3, 7]"
0068352.png,5,"[5, 3, 2]"
0068353.png,5,"[5, 3, 1]"
0068362.png,5,"[5, 4, 6]"
0068364.png,5,"[5, 3, 7]"
0068372.png,5,"[5, 8, 9]"
0068373.png,5,"[5, 8, 7]"
0068378.png,5,"[5, 6, 3]"
0068379.png,5,"[5, 3, 7]"
0068385.png,5,"[5, 8, 3]"
0068390.png,5,"[5, 3, 7]"
0068391.png,5,"[5, 3, 7]"
0068395.png,5,"[5, 8, 6]"
0068400.png,5,"[5, 8, 3]"
0068410.png,5,"[5, 3, 6]"
0068428.png,5,"[5, 8, 6]"
0068434.png,5,"[5, 7, 3]"
0068437.png,5,"[5, 2, 1]"
0068450.png,5,"[5, 4, 6]"
0068455.png,5,"[5, 3, 6]"
0068457.png,5,"[5, 3, 7]"
0068461.png,5,"[5, 2, 8]"
0068462.png,5,"[5, 8, 3]"
0068464.png,5,"[5, 6, 4]"
0068465.png,5,"[5, 6, 3]"
0068471.png,5,"[5, 2, 3]"
0068472.png,5,"[5, 3, 8]"
0068485.png,5,"[5, 3, 6]"
0068486.png,5,"[5, 3, 2]"
0068498.png,5,"[5, 3, 6]"
0068500.png,5,"[5, 3, 6]"
0068501.png,5,"[5, 3, 6]"
0068503.png,8,"[8, 5, 9]"
0068506.png,8,"[8, 2, 6]"
0068517.png,5,"[5, 3, 1]"
0068520.png,5,"[5, 8, 3]"
0068526.png,5,"[5, 3, 1]"
0068533.png,5,"[5, 6, 3]"
0068537.png,5,"[5, 8, 6]"
0068542.png,5,"[5, 3, 9]"
0068543.png,5,"[5, 3, 9]"
0068545.png,3,"[3, 5, 2]"
0068548.png,5,"[5, 8, 3]"
0068555.png,5,"[5, 3, 6]"
0068558.png,5,"[5, 8, 6]"
0068564.png,5,"[5, 6, 8]"
0068567.png,5,"[5, 3, 6]"
0068571.png,5,"[5, 3, 6]"
0068581.png,5,"[5, 6, 8]"
0068590.png,5,"[5, 8, 9]"
0068594.png,5,"[5, 9, 7]"
0068595.png,5,"[5, 3, 8]"
0068603.png,5,"[5, 3, 6]"
0068604.png,5,"[5, 8, 3]"
0068605.png,5,"[5, 3, 8]"
0068614.png,3,"[3, 5, 8]"
0068616.png,5,"[5, 3, 9]"
0068619.png,5,"[5, 8, 2]"
0068639.png,5,"[5, 7, 6]"
0068643.png,5,"[5, 3, 6]"
0068647.png,5,"[5, 3, 2]"
0068657.png,5,"[5, 3, 6]"
0068659.png,5,"[5, 2, 3]"
0068668.png,5,"[5, 6, 9]"
0068669.png,5,"[5, 3, 6]"
0068671.png,5,"[5, 3, 2]"
0068674.png,5,"[5, 6, 7]"
0068678.png,5,"[5, 3, 6]"
0068683.png,5,"[5, 3, 6]"
0068684.png,5,"[5, 3, 9]"
0068689.png,5,"[5, 3, 7]"
0068692.png,5,"[5, 3, 6]"
0068695.png,5,"[5, 6, 8]"
0068699.png,5,"[5, 3, 6]"
0068708.png,6,"[6, 5, 4]"
0068709.png,5,"[5, 6, 4]"
0068711.png,5,"[5, 3, 2]"
0068713.png,5,"[5, 3, 6]"
0068714.png,5,"[5, 8, 3]"
0068716.png,5,"[5, 3, 8]"
0068718.png,5,"[5, 3, 9]"
0068721.png,5,"[5, 3, 2]"
0068729.png,5,"[5, 3, 6]"
0068730.png,5,"[5, 3, 6]"
0068732.png,5,"[5, 3, 7]"
0068733.png,5,"[5, 3, 4]"
0068734.png,5,"[5, 7, 8]"
0068743.png,5,"[5, 3, 6]"
0068747.png,5,"[5, 3, 7]"
0068750.png,5,"[5, 3, 6]"
0068752.png,5,"[5, 3, 6]"
0068760.png,9,"[9, 5, 8]"
0068763.png,5,"[5, 3, 7]"
0068764.png,5,"[5, 3, 2]"
0068770.png,5,"[5, 3, 2]"
0068771.png,5,"[5, 8, 3]"
0068780.png,5,"[5, 6, 3]"
0068782.png,5,"[5, 3, 8]"
0068790.png,5,"[5, 2, 6]"
0068791.png,5,"[5, 2, 6]"
0068793.png,5,"[5, 3, 4]"
0068794.png,5,"[5, 3, 7]"
0068799.png,5,"[5, 7, 8]"
0068800.png,5,"[5, 7, 6]"
0068801.png,5,"[5, 7, 3]"
0068803.png,5,"[5, 6, 2]"
0068806.png,5,"[5, 3, 6]"
0068809.png,5,"[5, 6, 9]"
0068813.png,5,"[5, 3, 6]"
0068814.png,5,"[5, 3, 8]"
0068824.png,5,"[5, 6, 9]"
0068826.png,5,"[5, 3, 6]"
0068832.png,5,"[5, 3, 6]"
0068839.png,5,"[5, 3, 9]"
0068840.png,5,"[5, 3, 7]"
0068842.png,5,"[5, 6, 8]"
0068850.png,8,"[8, 5, 6]"
0068857.png,5,"[5, 3, 8]"
0068858.png,5,"[5, 8, 6]"
0068863.png,5,"[5, 9, 7]"
0068867.png,5,"[5, 3, 2]"
0068870.png,5,"[5, 3, 8]"
0068873.png,5,"[5, 6, 8]"
0068879.png,5,"[5, 3, 6]"
0068880.png,5,"[5, 3, 4]"
0068881.png,5,"[5, 3, 7]"
0068885.png,5,"[5, 3, 1]"
0068886.png,5,"[5, 3, 2]"
0068887.png,5,"[5, 2, 3]"
0068889.png,5,"[5, 8, 9]"
0068896.png,5,"[5, 8, 7]"
0068899.png,5,"[5, 3, 9]"
0068902.png,5,"[5, 6, 3]"
0068914.png,5,"[5, 3, 6]"
0068916.png,5,"[5, 6, 9]"
0068919.png,5,"[5, 2, 6]"
0068923.png,5,"[5, 3, 6]"
0068924.png,5,"[5, 3, 6]"
0068930.png,5,"[5, 3, 2]"
0068933.png,5,"[5, 3, 2]"
0068944.png,5,"[5, 3, 6]"
0068957.png,5,"[5, 6, 3]"
0068961.png,5,"[5, 3, 6]"
0068965.png,5,"[5, 3, 8]"
0068983.png,5,"[5, 3, 6]"
0068985.png,5,"[5, 6, 3]"
0068991.png,5,"[5, 6, 3]"
0068993.png,5,"[5, 1, 3]"
0068995.png,5,"[5, 3, 6]"
0068998.png,5,"[5, 3, 6]"
0069000.png,6,"[6, 3, 5]"
0069001.png,3,"[3, 5, 6]"
0069002.png,5,"[5, 3, 8]"
0069005.png,5,"[5, 3, 2]"
0069009.png,5,"[5, 3, 6]"
0069010.png,5,"[5, 3, 6]"
0069016.png,5,"[5, 3, 8]"
0069021.png,5,"[5, 3, 6]"
0069025.png,5,"[5, 6, 3]"
0069031.png,5,"[5, 3, 6]"
0069039.png,5,"[5, 3, 6]"
0069051.png,5,"[5, 3, 7]"
0069052.png,5,"[5, 9, 6]"
0069054.png,5,"[5, 8, 3]"
0069057.png,5,"[5, 3, 6]"
0069058.png,5,"[5, 3, 6]"
0069061.png,5,"[5, 3, 7]"
0069064.png,5,"[5, 3, 6]"
0069065.png,5,"[5, 3, 6]"
0069067.png,5,"[5, 3, 2]"
0069072.png,5,"[5, 2, 3]"
0069081.png,5,"[5, 3, 6]"
0069087.png,5,"[5, 8, 2]"
0069089.png,5,"[5, 3, 8]"
0069092.png,5,"[5, 7, 9]"
0069093.png,5,"[5, 7, 9]"
0069097.png,5,"[5, 3, 6]"
0069114.png,5,"[5, 8, 6]"
0069119.png,5,"[5, 6, 3]"
0069125.png,5,"[5, 6, 3]"
0069131.png,7,"[7, 3, 2]"
0069135.png,5,"[5, 3, 8]"
0069139.png,5,"[5, 6, 8]"
0069142.png,5,"[5, 3, 6]"
0069145.png,5,"[5, 6, 3]"
0069146.png,5,"[5, 2, 3]"
0069155.png,5,"[5, 2, 3]"
0069160.png,5,"[5, 6, 9]"
0069162.png,5,"[5, 3, 7]"
0069166.png,5,"[5, 3, 4]"
0069174.png,5,"[5, 6, 9]"
0069175.png,5,"[5, 6, 9]"
0069181.png,5,"[5, 6, 3]"
0069188.png,5,"[5, 3, 4]"
0069189.png,5,"[5, 4, 3]"
0069190.png,5,"[5, 9, 7]"
0069198.png,5,"[5, 3, 8]"
0069200.png,5,"[5, 3, 8]"
0069201.png,5,"[5, 3, 6]"
0069204.png,5,"[5, 3, 7]"
0069210.png,5,"[5, 3, 6]"
0069213.png,5,"[5, 3, 7]"
0069214.png,5,"[5, 6, 8]"
0069216.png,5,"[5, 6, 8]"
0069219.png,5,"[5, 3, 6]"
0069231.png,5,"[5, 3, 7]"
0069232.png,5,"[5, 6, 8]"
0069250.png,5,"[5, 3, 6]"
0069259.png,5,"[5, 2, 7]"
0069262.png,5,"[5, 4, 3]"
0069263.png,5,"[5, 3, 7]"
0069268.png,5,"[5, 6, 9]"
0069273.png,5,"[5, 2, 6]"
0069283.png,5,"[5, 2, 3]"
0069285.png,5,"[5, 3, 2]"
0069286.png,5,"[5, 2, 3]"
0069287.png,5,"[5, 3, 6]"
0069291.png,5,"[5, 7, 6]"
0069309.png,5,"[5, 1, 3]"
0069313.png,5,"[5, 3, 2]"
0069324.png,5,"[5, 3, 7]"
0069325.png,5,"[5, 3, 4]"
0069329.png,5,"[5, 3, 6]"
0069334.png,5,"[5, 3, 9]"
0069352.png,5,"[5, 6, 3]"
0069354.png,5,"[5, 4, 2]"
0069356.png,5,"[5, 6, 3]"
0069357.png,5,"[5, 6, 3]"
0069365.png,5,"[5, 3, 2]"
0069366.png,9,"[9, 3, 5]"
0069368.png,5,"[5, 9, 6]"
0069377.png,5,"[5, 8, 4]"
0069385.png,5,"[5, 3, 1]"
0069390.png,5,"[5, 8, 2]"
0069391.png,5,"[5, 6, 3]"
0069400.png,5,"[5, 3, 8]"
0069411.png,5,"[5, 8, 7]"
0069412.png,5,"[5, 3, 8]"
0069428.png,5,"[5, 3, 6]"
0069429.png,5,"[5, 6, 3]"
0069432.png,5,"[5, 3, 6]"
0069438.png,5,"[5, 8, 3]"
0069441.png,5,"[5, 7, 2]"
0069446.png,5,"[5, 3, 2]"
0069453.png,5,"[5, 6, 2]"
0069460.png,5,"[5, 9, 6]"
0069465.png,5,"[5, 7, 4]"
0069472.png,0,"[0, 2, 6]"
0069482.png,5,"[5, 2, 9]"
0069483.png,5,"[5, 3, 6]"
0069489.png,5,"[5, 3, 2]"
0069492.png,5,"[5, 3, 7]"
0069495.png,5,"[5, 6, 3]"
0069496.png,5,"[5, 3, 6]"
0069502.png,5,"[5, 3, 6]"
0069503.png,5,"[5, 3, 4]"
0069508.png,5,"[5, 3, 8]"
0069513.png,5,"[5, 8, 3]"
0069515.png,5,"[5, 3, 2]"
0069521.png,5,"[5, 3, 2]"
0069527.png,5,"[5, 3, 6]"
0069529.png,5,"[5, 6, 3]"
0069530.png,5,"[5, 3, 8]"
0069532.png,5,"[5, 3, 9]"
0069536.png,5,"[5, 7, 9]"
0069548.png,5,"[5, 3, 6]"
0069549.png,5,"[5, 3, 8]"
0069550.png,5,"[5, 3, 2]"
0069554.png,5,"[5, 3, 6]"
0069560.png,5,"[5, 6, 4]"
0069565.png,3,"[3, 5, 7]"
0069571.png,5,"[5, 4, 7]"
0069573.png,5,"[5, 3, 9]"
0069574.png,5,"[5, 8, 3]"
0069580.png,5,"[5, 8, 6]"
0069581.png,5,"[5, 3, 6]"
0069583.png,5,"[5, 3, 6]"
0069584.png,5,"[5, 3, 9]"
0069587.png,5,"[5, 3, 6]"
0069589.png,5,"[5, 3, 2]"
0069592.png,2,"[2, 5, 6]"
0069593.png,5,"[5, 4, 6]"
0069596.png,5,"[5, 3, 6]"
0069599.png,5,"[5, 6, 3]"
0069605.png,7,"[7, 3, 9]"
0069609.png,3,"[3, 5, 7]"
0069613.png,3,"[3, 5, 6]"
0069618.png,5,"[5, 3, 6]"
0069619.png,5,"[5, 3, 7]"
0069625.png,5,"[5, 3, 6]"
0069633.png,5,"[5, 3, 6]"
0069640.png,5,"[5, 3, 7]"
0069642.png,5,"[5, 7, 6]"
0069644.png,5,"[5, 6, 3]"
0069649.png,5,"[5, 3, 7]"
0069657.png,7,"[7, 5, 8]"
0069662.png,5,"[5, 6, 3]"
0069671.png,5,"[5, 6, 9]"
0069672.png,5,"[5, 8, 6]"
0069677.png,5,"[5, 3, 6]"
0069691.png,5,"[5, 6, 8]"
0069697.png,5,"[5, 3, 6]"
0069698.png,2,"[2, 6, 0]"
0069705.png,5,"[5, 3, 6]"
0069710.png,5,"[5, 3, 6]"
0069714.png,5,"[5, 8, 3]"
0069720.png,5,"[5, 6, 3]"
0069725.png,5,"[5, 3, 6]"
0069734.png,5,"[5, 8, 3]"
0069735.png,5,"[5, 3, 8]"
0069736.png,5,"[5, 3, 6]"
0069745.png,5,"[5, 6, 3]"
0069752.png,5,"[5, 3, 6]"
0069774.png,5,"[5, 3, 6]"
0069779.png,5,"[5, 9, 8]"
0069792.png,5,"[5, 3, 6]"
0069810.png,5,"[5, 3, 4]"
